gstr2b_id,vendor_gstin,invoice_number,invoice_date,taxable_value,cgst,sgst,igst,itc_available,filing_period
bbe81c51-2d2b-4cc7-aa12-8b48f127b992,29WWWJI7780C4ZI,QT-26497,2026-01-21,61680.82,0.0,0.0,7401.7,7401.7,2026-02
24dcabeb-79ee-45e7-a516-4ca38614cf49,27CLHAU6275N9Z0,RE-45408,2026-03-18,24269.28,0.0,0.0,1213.46,1213.46,2026-03
5f83a908-5329-42d6-95dc-a35cd5318c3a,07VUDGQ8518D5Z5,INV-46006,2026-05-21,11399.46,0.0,0.0,1367.94,1367.94,2026-06
08760d32-2242-4499-af09-21cac524b188,32XHKDY3408E7ZT,RE-82652,2026-01-27,41055.52,0.0,0.0,7389.99,7389.99,2026-02
30f815aa-5ef3-4d68-8ace-42e09a241f41,07CHTED5959F5ZU,QT-50655,2026-03-13,15432.82,0.0,0.0,2777.91,2777.91,2026-03
90ad2ce5-d9e5-40a3-bc66-80397d5b1f57,32PYTBX5165B8Z6,QT-46268,2026-01-15,77934.27,0.0,0.0,9352.11,9352.11,2026-01
96890ef2-026c-4b4c-8725-4f4360860d89,09OQIDS9990V7ZW,INV/26-27/67456,2026-04-21,8127.55,0.0,0.0,1462.96,1462.96,2026-06
0abc68c0-18ce-4297-9acf-92fecc981a27,07UQVXC8255M5ZL,INV/26-27/42249,2026-03-27,90393.13,0.0,0.0,25310.08,25310.08,2026-04
2c32ee0a-d9be-4f0c-9836-0c0d93d9d34f,19EFUIW7209C4ZQ,INV-56763,2026-05-06,32534.75,0.0,0.0,1626.74,1626.74,2026-06
3c98f978-82a0-4db8-85ca-6b0d9418209f,19LRJDX0800X6Z8,TX-77657,2026-02-06,154151.21,3853.78,3853.78,0.0,7707.56,2026-03
c3f10559-8897-49a8-8f6d-f5fbfa57c030,07AGMWB4616P7ZF,RE-60057,2026-01-09,100016.15,0.0,0.0,18002.91,18002.91,2026-01
eae7f53b-b32e-4320-97ab-2267d63aa712,29RAAUG3107Q2Z4,RE-15252,2026-03-21,21054.48,1263.27,1263.27,0.0,2526.54,2026-04
9578dee3-65ab-46d8-9afd-04911d0e1698,33OGUBT7836U3ZV,QT-54153,2026-05-07,44747.76,0.0,0.0,5369.73,5369.73,2026-06
91c5d2a0-9b43-4835-8a11-33810fce4b7d,29VHJHS1002E8Z6,INV/26-27/34665,2026-02-28,33558.12,0.0,0.0,1677.91,1677.91,2026-02
d4487c8f-38e3-445e-b82d-1316b0f369a9,29UFUSM5911O9ZZ,QT-08244,2026-03-01,4157.85,0.0,0.0,498.94,498.94,2026-03
be023857-b1fc-4c37-ac5b-c193fe55d193,09OQIDS9990V7ZW,INV-61708,2026-01-02,20419.39,0.0,0.0,3675.49,3675.49,2026-03
0f52c58c-1183-4811-8a58-cd9aaae7a099,07BQNFU3961D3ZG,INV-08832,2026-02-25,26670.05,0.0,0.0,4800.61,4800.61,2026-02
517e4ce7-ed7e-4e28-841c-1dd0efbac208,19EFUIW7209C4ZQ,INV-85447,2026-01-26,25751.69,0.0,0.0,3090.2,3090.2,2026-01
b2dfb333-d21a-4570-ac85-1866ec22d928,29NNDJB2245J9Z0,RE-84820,2026-05-14,8637.57,215.94,215.94,0.0,431.88,2026-05
c7d5ef87-bb50-4d6f-bd5a-09657e47e6cf,32XDLYF4300Q6ZF,INV-98443,2026-02-03,6295.72,377.74,377.74,0.0,755.48,2026-03
66981d1f-c0b3-45c6-b448-2ee59f76c528,07CHTED5959F5ZU,INV-71449,2026-04-28,3389.7,0.0,0.0,169.49,169.49,2026-05
5ef376bb-66ed-430e-b418-0116e178550f,27TBYFB9002A3ZF,RE-96749,2026-02-21,121694.47,0.0,0.0,14603.34,14603.34,2026-02
7f805f9c-2a11-4c6f-990b-9529a3c3fea5,32XHKDY3408E7ZT,QT-64237,2026-04-16,7180.54,0.0,0.0,2010.55,2010.55,2026-05
a069f949-388a-4710-a61d-09865c8a9f0a,19RKWYK9023D9ZD,INV/26-27/91574,2026-02-11,456700.5,0.0,0.0,22835.03,22835.03,2026-02
0461c288-101e-4034-a1fe-ee6745e053f6,09OQIDS9990V7ZW,INV/26-27/47848,2026-05-09,7459.6,0.0,0.0,2088.69,2088.69,2026-05
187fef28-6bc7-4b92-a4ef-e565310812de,27HHPZM1535R7ZT,INV-95155,2026-05-02,22612.75,0.0,0.0,6331.57,6331.57,2026-05
470dc80e-e0de-49e8-99c9-8c41e5aed11b,29OFSTE6718J2Z1,TX-90561,2026-03-06,6534.02,0.0,0.0,326.7,326.7,2026-03
9b9283a8-d1c7-4450-b371-c800bd8ebfcc,07BQNFU3961D3ZG,INV-22759,2026-05-16,6416.91,0.0,0.0,770.03,770.03,2026-05
0afaf7b9-ee66-4b16-9aa3-ea7fbbb035f9,32MIZGW1045V1Z9,INV-72897,2026-02-09,421555.64,10538.89,10538.89,0.0,21077.78,2026-02
04bbcd30-fc89-49cc-ad75-87a395c07562,19IYITE9127Q9ZX,QT-32124,2026-04-18,46307.69,0.0,0.0,5556.92,5556.92,2026-04
b041c92d-a878-426a-89d6-a0013ee48a7f,27AHFDG3071M9ZE,TX-12994,2026-01-22,163018.29,0.0,0.0,19562.19,19562.19,2026-01
9ca04e66-dfcd-417e-a77a-39b02061f040,24KIJSU5001T1Z5,RE-03849,2026-01-17,10173.81,254.35,254.35,0.0,508.7,2026-01
e50663b9-a541-44f0-ac57-63da370bec86,32PYTBX5165B8Z6,INV-33466,2026-03-17,8612.68,0.0,0.0,1550.28,1550.28,2026-03
b3d74e57-c4f5-4016-83aa-83a84d852ed2,32XHKDY3408E7ZT,INV/26-27/28059,2026-04-25,136399.46,0.0,0.0,6819.97,6819.97,2026-04
7fe7d0c0-791d-4a67-b476-629ec6cb2064,29MXBCP0265K7ZX,TX-53377,2026-01-07,293532.73,0.0,0.0,14676.64,14676.64,2026-02
02ae57a9-8836-4470-b3e8-509e760cd675,09OQIDS9990V7ZW,INV-55922,2026-04-03,6005.54,0.0,0.0,1081.0,1081.0,2026-04
38b127d4-cc57-4338-84ac-85a66629e0d8,32XHKDY3408E7ZT,INV/26-27/88534,2026-03-05,72374.49,0.0,0.0,3618.72,3618.72,2026-03
3a5be4fc-15ee-47d8-ac87-d4e62d12ee53,29MXBCP0265K7ZX,TX-93648,2026-05-07,17869.46,0.0,0.0,3216.5,3216.5,2026-05
a2164e38-5f5b-420a-aa9f-271a7b069ca5,29ZDTPU2544S7ZJ,TX-09662,2026-05-18,152196.32,0.0,0.0,18263.56,18263.56,2026-05
c68c46d8-3a57-4d55-8ead-7c37b0b2d365,24YFPVG6368Z1ZM,INV/26-27/99430,2026-04-07,8798.74,0.0,0.0,439.94,439.94,2026-05
f5dc25b6-7057-405b-99ab-9a8f25f6add9,24KIJSU5001T1Z5,INV-20370,2026-01-31,54000.01,4860.0,4860.0,0.0,9720.0,2025-12
0a8c2720-bcf2-47df-8380-184bfaae4086,19LYXQR1956K7ZI,TX-99487,2026-01-28,135234.19,0.0,0.0,37865.57,37865.57,2026-01
742b3a87-e2a5-4751-8a57-19395cf9514e,19YFSGK6237C1ZT,INV/26-27/66576,2026-01-08,24325.79,0.0,0.0,2919.09,2919.09,2026-01
3b9397d8-21f0-46c2-94e4-f8b669b1104e,29NNDJB2245J9Z0,RE-95834,2026-04-07,7516.64,0.0,0.0,2104.66,2104.66,2026-04
3bf8a0de-e34d-4930-86e6-c0013f4071c6,19SHGDF1571G8ZH,INV-30791,2026-02-02,108188.28,0.0,0.0,12982.59,12982.59,2026-02
aa6f1af6-d7f3-4ae8-a109-a59eabdb8f56,19FEGTT6106B5ZS,TX-47769,2026-04-04,12865.06,0.0,0.0,1543.81,1543.81,2026-04
4f3aec79-3962-4f6c-a008-e12df4d412fc,19YFSGK6237C1ZT,QT-51681,2026-01-16,15239.0,914.34,914.34,0.0,1828.68,2026-01
455dcfa5-e093-4f87-b03f-f7fb40538ad6,09APIUL9181B7Z0,QT-25386,2026-01-21,9217.18,0.0,0.0,1106.06,1106.06,2026-01
0228d91d-008a-4ec5-96b6-4213d0e3a33e,29WWWJI7780C4ZI,TX-43569,2026-04-03,64490.34,0.0,0.0,7738.84,7738.84,2026-05
3e4fef2c-490a-4532-8d84-c741049b1c82,29YDDCO2672U5ZW,QT-25475,2026-03-02,41444.4,0.0,0.0,7459.99,7459.99,2026-03
e25616b7-3e9c-48da-97af-68b51fa94bc3,19IYITE9127Q9ZX,TX-49436,2026-01-13,51431.21,0.0,0.0,14400.74,14400.74,2025-12
092375ad-ff41-458b-aaa3-31ec35366aa4,33NQMLB2128P2Z1,INV-37897,2026-01-06,26730.81,0.0,0.0,1336.54,1336.54,2026-02
14235e1f-906c-46c7-b2ec-e321ca9c015e,07IAKFV1961W5ZW,QT-28240,2026-01-18,8561.93,0.0,0.0,1541.15,1541.15,2026-01
4dfea497-80eb-4a24-9586-a1ad51f3d6af,07PEESQ9703X4ZS,INV-05364,2026-05-02,9772.81,0.0,0.0,2736.39,2736.39,2026-06
5bd37b00-c30a-4b15-b4bb-063e12a3e674,19SHGDF1571G8ZH,TX-45674,2026-04-25,143396.99,0.0,0.0,7169.85,7169.85,2026-04
36eae4f7-2c2f-47dd-8abb-afe0eab7eb68,33NQMLB2128P2Z1,INV-30952,2026-04-13,23494.0,0.0,0.0,6578.32,6578.32,2026-04
bf7542c8-6820-4b57-92a2-5c1fd3207f24,32KFKXP6873A6ZJ,INV/26-27/35562,2026-04-09,21144.83,0.0,0.0,5920.55,5920.55,2026-04
5aefad62-5c05-419f-b9b5-cb60c9961151,09LSGIX0131G2ZQ,INV/26-27/3947,2026-03-20,31740.36,0.0,0.0,5713.26,5713.26,2026-03
5e977fda-d443-4bb6-9b9e-5549759e045b,19IYITE9127Q9ZX,TX-52912,2026-05-27,2251.08,0.0,0.0,630.3,630.3,2026-06
2d95a601-4bd0-440b-9787-566e385042ea,29VOPVG7752E3ZY,RE-79212,2026-05-30,121986.7,0.0,0.0,34156.28,34156.28,2026-05
334ea9fa-0e3c-448c-8a93-ae6b179b4936,24VZGOJ9588I7ZL,INV-70679,2026-03-03,47585.46,0.0,0.0,8565.38,8565.38,2026-04
f5be46f6-2d57-42a2-9795-b283b6e9178d,32MVPIG9247S7ZL,TX-06986,2026-04-26,13269.88,0.0,0.0,1592.39,1592.39,2026-05
2d057adf-4f31-47e7-ae82-4bc55cc6415a,32GGZUX1654Y5ZO,QT-33102,2026-04-28,6623.27,0.0,0.0,331.16,331.16,2026-04
ba4ed70b-5b47-4595-a4ed-1cd621caf95c,09SSLRY7669N2ZY,RE-16241,2026-03-06,3943.04,0.0,0.0,473.16,473.16,2026-03
6ee8ab95-cc98-4432-955a-8ac6cbc1a56f,29ZDTPU2544S7ZJ,QT-54252,2026-05-14,32026.41,800.66,800.66,0.0,1601.32,2026-05
b9b3814e-3481-4a41-8df7-ff195cf784fa,24KIJSU5001T1Z5,TX-60169,2026-01-01,23288.54,0.0,0.0,2794.62,2794.62,2026-01
f54b4180-0cae-4add-8fe6-ed8b29b2bcd4,07PEESQ9703X4ZS,INV/26-27/42246,2026-04-11,19236.34,0.0,0.0,5386.18,5386.18,2026-05
1add432f-5b58-458f-88ee-72632ce6a02f,09SSLRY7669N2ZY,INV-62810,2026-05-04,17756.79,0.0,0.0,4971.9,4971.9,2026-05
2dc70bbd-a044-462c-acf3-a30452c6d6e2,09APIUL9181B7Z0,TX-30466,2026-02-27,8594.11,0.0,0.0,429.71,429.71,2026-02
3033fbc5-e721-4cf0-b00b-330c5047aae0,07XRVQY2624H6Z6,INV/26-27/39721,2026-05-13,8132.27,0.0,0.0,1463.81,1463.81,2026-05
ca96abe6-902b-4754-86e8-3a3e9aca85e9,32MIZGW1045V1Z9,TX-38921,2026-03-10,15003.22,0.0,0.0,4200.9,4200.9,2026-03
65abc876-c5a7-46c5-8000-b510a256d0e0,19LYXQR1956K7ZI,INV/26-27/69605,2026-03-05,38107.98,0.0,0.0,1905.4,1905.4,2026-03
5faa03db-d537-4349-9069-cdfecb7fdc48,27CLHAU6275N9Z0,QT-82967,2026-04-01,19130.22,0.0,0.0,956.51,956.51,2026-04
aa9c4d35-1d45-4b0c-a6bb-150d5208cdca,29VHJHS1002E8Z6,INV/26-27/11728,2026-03-22,12247.88,0.0,0.0,2204.62,2204.62,2026-05
f7d0714a-6ea3-428e-bf95-311132d90014,29YFFRE1004T8ZI,QT-57133,2026-03-21,11876.27,0.0,0.0,3325.36,3325.36,2026-03
8950b5c6-a82d-4755-8649-c7ec0378d547,19BHZYV0269B6ZF,INV/26-27/75404,2026-04-04,20568.25,0.0,0.0,2468.19,2468.19,2026-05
66d904f4-f3c2-472b-aac8-f24da03a24c5,09SSLRY7669N2ZY,INV/26-27/83682,2026-04-15,9190.36,0.0,0.0,2573.3,2573.3,2026-04
fc33ab26-04ce-4938-9178-264221506242,33NQMLB2128P2Z1,TX-98012,2026-01-17,35206.65,0.0,0.0,6337.2,6337.2,2026-03
e028f92b-c188-4aa6-88cc-e10f025867aa,29RAAUG3107Q2Z4,QT-39678,2026-01-14,80840.14,0.0,0.0,9700.82,9700.82,2026-01
d353652e-b7a4-4397-98cc-9939e2672622,24MLHTC4264V5Z2,QT-93272,2026-04-27,63925.49,0.0,0.0,11506.59,11506.59,2026-05
d52c64d1-806f-4834-9356-1589c2df2fbc,32XDLYF4300Q6ZF,INV-65928,2026-03-23,59958.87,0.0,0.0,7195.06,7195.06,2026-05
bb1f7c3a-1132-4a55-83fe-36b57c8a63f0,33OGUBT7836U3ZV,QT-54745,2026-03-31,63440.08,0.0,0.0,3172.0,3172.0,2026-04
66b79f09-ce7f-43e2-be14-2215411ac935,19IYITE9127Q9ZX,TX-28643,2026-04-23,4591.61,0.0,0.0,1285.65,1285.65,2026-05
6b9cc1c8-5403-4811-821f-f662f816ca6a,09VBEHT5216W7ZH,QT-99412,2026-02-02,41722.53,0.0,0.0,2086.13,2086.13,2026-02
8098d646-a4d0-4a33-ba6f-4629c6159579,29UFUSM5911O9ZZ,RE-46521,2026-01-13,29251.92,2632.67,2632.67,0.0,5265.34,2025-12
0217bd31-a515-474c-ba9d-be5fc8690a6a,29YFFRE1004T8ZI,QT-83103,2026-02-23,45353.07,0.0,0.0,12698.86,12698.86,2026-02
f232e23a-c030-4596-8cd8-8661a78eb913,19FEGTT6106B5ZS,QT-95005,2026-04-08,77956.71,0.0,0.0,21827.88,21827.88,2026-04
05321870-8fee-4bd5-b544-f3de8754ff8c,07TREUM7749S6ZK,INV/26-27/30073,2026-03-04,50456.34,0.0,0.0,2522.82,2522.82,2026-03
68b170ab-68b4-4ac3-9fd3-84b03fee01a8,24MLHTC4264V5Z2,RE-46333,2026-04-24,26845.6,0.0,0.0,1342.28,1342.28,2026-03
6f3ddcae-03cc-4a10-9c5b-920411d3d280,32MVPIG9247S7ZL,RE-31753,2026-04-25,33067.89,0.0,0.0,5952.22,5952.22,2026-04
a8940471-43d0-414e-afee-970a03c09594,07IAKFV1961W5ZW,TX-99074,2026-01-05,54887.89,0.0,0.0,15368.61,15368.61,2026-01
87ccd175-8117-49db-bb6c-16532f567e97,19SHGDF1571G8ZH,RE-02736,2026-04-13,78736.99,0.0,0.0,22046.36,22046.36,2026-04
8eef45df-9e32-4aac-bca5-30cc995f5c5e,24VZGOJ9588I7ZL,QT-35248,2026-01-04,13551.01,0.0,0.0,3794.28,3794.28,2026-01
5d0f170b-33b8-46a7-8524-79c97ce23c47,19YFSGK6237C1ZT,INV-08857,2026-02-16,8784.05,0.0,0.0,1054.09,1054.09,2026-03
29aea508-9fad-4fad-8ff4-07e839552017,32JTGJQ3646R6ZE,RE-82602,2026-03-06,18409.63,0.0,0.0,5154.7,5154.7,2026-03
04df19c1-6669-464e-a127-5b89c887f864,24OUECW6291O5ZT,INV/26-27/58061,2026-03-29,2014.5,0.0,0.0,100.73,100.73,2026-03
2ca9312e-0e00-4264-8c3b-cb9b9c73c7bd,29NNDJB2245J9Z0,INV-09862,2026-04-09,65311.48,1632.79,1632.79,0.0,3265.58,2026-05
160349cf-48ff-45f2-9518-f507022a5ec0,27RKHBU3568K1Z7,TX-38694,2026-01-18,16851.94,1516.67,1516.67,0.0,3033.34,2026-01
ece1fad8-57ff-4ffe-ab3c-2c71a852ff78,29QDMBJ2373Y7ZG,RE-86959,2026-03-02,24240.69,2181.66,2181.66,0.0,4363.32,2026-04
ef6217aa-41fe-42cd-9cd1-f53ed2a8c67e,19RKWYK9023D9ZD,INV-04999,2026-04-08,16901.53,0.0,0.0,2028.18,2028.18,2026-05
df53b997-826e-48f2-b4b0-931c501af7ff,32XDLYF4300Q6ZF,INV/26-27/9490,2026-03-07,4184.1,0.0,0.0,753.14,753.14,2026-04
fc82c3dc-377c-4503-968c-b597c3524ba8,19UWKQE9898N1ZB,INV-85892,2026-01-25,198492.78,0.0,0.0,35728.7,35728.7,2026-01
077aca76-1ef7-42ea-95df-51e9eb8c5cf1,32XHKDY3408E7ZT,TX-95451,2026-03-23,46971.96,0.0,0.0,5636.64,5636.64,2026-02
0cf23833-06dd-4f59-a90c-3ff0d6d1fb08,33NQMLB2128P2Z1,RE-93878,2026-04-13,11152.82,0.0,0.0,1338.34,1338.34,2026-04
e634a2ab-f712-463e-9740-14c383a4c1cc,19BQAKM4384E7ZB,INV-60688,2026-01-09,22526.72,0.0,0.0,6307.48,6307.48,2026-02
21918ab5-441d-4e45-b227-bb86f7b09734,29RAAUG3107Q2Z4,QT-93248,2026-01-23,12433.77,310.84,310.84,0.0,621.68,2026-01
8c295414-0e09-4118-9317-b75d92aaeba6,32QMUCF6354Q6ZR,INV-25226,2026-03-31,8326.43,0.0,0.0,999.17,999.17,2026-02
27929707-2e81-47c5-8f0d-7cc9d8973baf,24UWVGU1882O6ZJ,QT-72534,2026-01-04,98225.79,0.0,0.0,4911.29,4911.29,2026-01
256a79a1-8df4-4695-b91e-f0f9bd4eaa59,29YDDCO2672U5ZW,QT-39918,2026-03-01,17002.54,0.0,0.0,850.13,850.13,2026-04
293d4636-cd13-446c-b5d0-87621c417a27,24CSWQT7242K8ZP,TX-56219,2026-03-01,7883.94,0.0,0.0,2207.5,2207.5,2026-03
db09a557-5513-4043-9f35-f48a4dec3a1e,32PSNVO8742H5ZX,INV-01638,2026-04-26,170522.94,0.0,0.0,47746.42,47746.42,2026-04
b554fa14-4e63-466b-9c78-0861ac8d379b,07AGMWB4616P7ZF,QT-61953,2026-03-02,34175.64,0.0,0.0,6151.62,6151.62,2026-03
2c3d9f36-2404-49b0-b209-8d19107ed657,24ZTSCE2030L6ZR,INV/26-27/41617,2026-04-28,13723.11,0.0,0.0,3842.47,3842.47,2026-03
f78415d5-4cf3-49c0-a0d9-02e0fff11ba7,29OKGWZ6106L5ZP,QT-11592,2026-04-10,18337.12,0.0,0.0,2200.45,2200.45,2026-04
71e6cfce-54a5-420f-90c7-608bcd803dca,33WJOCH2457T9Z1,INV-13088,2026-03-09,151052.87,0.0,0.0,7552.64,7552.64,2026-03
fe0b8f9a-40c6-4c4e-85e2-5f57a2c33ed2,32XDLYF4300Q6ZF,RE-49805,2026-02-26,6680.43,0.0,0.0,1870.52,1870.52,2026-03
f5788759-ce11-4c43-ba2b-793541563761,19LYXQR1956K7ZI,INV-47370,2026-03-30,35056.18,0.0,0.0,6310.11,6310.11,2026-03
bff98596-55ed-475d-be5f-fb63a7c95cf1,29YDDCO2672U5ZW,TX-24273,2026-05-21,25510.48,0.0,0.0,7142.93,7142.93,2026-05
0c81836b-caf0-4cb5-9c0b-8284c1f17877,27CLHAU6275N9Z0,RE-70143,2026-01-15,1235.37,0.0,0.0,222.37,222.37,2026-01
e930701e-5134-4d33-8106-2b727e8e6335,19WWLNL7461P5ZL,TX-69134,2026-01-16,146927.11,0.0,0.0,17631.25,17631.25,2026-01
c16fc0c0-00db-4b68-812f-82a1db8a449f,07AGMWB4616P7ZF,TX-60787,2026-04-10,83765.87,0.0,0.0,15077.86,15077.86,2026-05
f28e8795-329a-4a75-8a00-f94c8defab12,24KIJSU5001T1Z5,QT-17103,2026-02-21,30792.44,0.0,0.0,8621.88,8621.88,2026-03
843cfc04-6050-48f3-9391-800068ca03b9,09OQIDS9990V7ZW,QT-13664,2026-04-18,33572.27,0.0,0.0,6043.01,6043.01,2026-04
714c9556-a94e-4949-82f6-cf98d48d6ce4,07CHTED5959F5ZU,INV/26-27/57420,2026-05-03,6472.15,0.0,0.0,776.66,776.66,2026-04
3a0f3b7f-70e7-4550-a817-f35d1e11e107,19LRJDX0800X6Z8,TX-52747,2026-02-27,14178.09,0.0,0.0,3969.87,3969.87,2026-03
67744a74-4524-436a-ac4c-fa990d552643,29KTLLC3446J2ZP,QT-99948,2026-01-30,6997.26,0.0,0.0,349.86,349.86,2026-01
9ed9db30-2b86-4fe6-8516-32d674f81e74,32CBLIG0985A5Z2,QT-92960,2026-05-15,23522.84,0.0,0.0,6586.4,6586.4,2026-05
d15806e7-3609-4b96-8fba-dc8ce8020e7a,09SSLRY7669N2ZY,INV-23436,2026-04-27,23820.33,0.0,0.0,2858.44,2858.44,2026-04
9b70a7f8-7169-437b-bafa-606376aa3952,32KFKXP6873A6ZJ,QT-47489,2026-02-02,28096.52,702.41,702.41,0.0,1404.82,2026-02
f8e9086a-3397-4322-9b60-0ae939ee435b,27HHPZM1535R7ZT,INV-63859,2026-04-19,14895.53,0.0,0.0,2681.2,2681.2,2026-04
afe117db-a98b-44fa-97bd-03eab70f5717,29UFUSM5911O9ZZ,INV-85738,2026-01-26,37546.13,0.0,0.0,1877.31,1877.31,2026-02
89024f71-f8d8-4fbf-9531-1f71e7785484,29YFFRE1004T8ZI,QT-68129,2026-03-06,37587.44,0.0,0.0,10524.48,10524.48,2026-04
322eeb9e-9c13-4632-a7ac-1187b45916dd,29UFUSM5911O9ZZ,QT-50486,2026-05-09,41740.58,0.0,0.0,11687.36,11687.36,2026-05
e93c4414-e10d-4bff-ac0d-0c883e444b6f,07UQVXC8255M5ZL,INV-86117,2026-02-19,33256.73,0.0,0.0,3990.81,3990.81,2026-03
659716e4-fa7c-4db2-bee9-30f61b1d4537,32GGZUX1654Y5ZO,RE-50996,2026-03-25,15090.87,0.0,0.0,1810.9,1810.9,2026-03
be5b2464-d28a-4f85-a79c-23c71001ac7d,19BHZYV0269B6ZF,QT-72758,2026-04-26,50692.54,0.0,0.0,6083.1,6083.1,2026-04
b65bf22c-2c11-41c3-bbc2-71dcb3d65ede,27AHFDG3071M9ZE,INV-00908,2026-03-05,16167.68,0.0,0.0,1940.12,1940.12,2026-04
12f6a5ea-42d6-49ae-8768-cef9240bdf92,33WJOCH2457T9Z1,INV/26-27/94970,2026-02-09,47597.07,0.0,0.0,13327.18,13327.18,2026-03
84e0476b-e4f5-4c41-bbde-62f777ee926d,09APIUL9181B7Z0,TX-74856,2026-02-13,3113.54,0.0,0.0,871.79,871.79,2026-02
10244581-df56-4730-8756-6c8f7e4336e9,32PSNVO8742H5ZX,QT-35274,2026-01-18,35884.96,5023.89,5023.89,0.0,10047.78,2026-01
e6627397-6402-4c35-b284-ada8801e31d1,24CSWQT7242K8ZP,INV/26-27/81219,2026-02-12,44308.66,0.0,0.0,5317.04,5317.04,2026-03
2f461765-b1ae-45ac-b8e3-e486bc130a3d,07BQNFU3961D3ZG,INV/26-27/40155,2026-05-30,66393.16,0.0,0.0,18590.08,18590.08,2026-06
047198b3-e780-4a4a-8505-3fdc49c6ce29,24OUECW6291O5ZT,RE-11593,2026-01-14,224704.53,0.0,0.0,26964.54,26964.54,2026-01
a1870fa6-c9da-4673-a316-19e03ece3d00,07PEESQ9703X4ZS,INV-45895,2026-03-24,29696.43,742.41,742.41,0.0,1484.82,2026-04
c7013aef-82fd-41bc-8a84-498d7fee49d1,33NUYTR2660Y4ZJ,QT-94317,2026-05-30,88876.02,12442.64,12442.64,0.0,24885.28,2026-05
3596a1f0-484e-4a27-becc-6a94bb022d7f,33KYRXQ3502N6ZT,INV-73719,2026-01-31,9446.7,850.2,850.2,0.0,1700.4,2026-01
72a58f4a-01f1-4eeb-aabd-5bce2efe5b9f,09VBEHT5216W7ZH,INV-05782,2026-05-28,17256.75,0.0,0.0,4831.89,4831.89,2026-05
19ed401d-01ae-4ee7-a72f-bd442ee103ef,24KIJSU5001T1Z5,INV/26-27/2806,2026-01-15,41666.7,0.0,0.0,2083.34,2083.34,2026-01
4f656294-5834-4fe3-bcf4-2fd6ca6a342a,19SHGDF1571G8ZH,QT-58506,2026-03-24,57923.4,0.0,0.0,10426.21,10426.21,2026-03
17506359-cc7d-44d9-935a-56db271db62c,19BHZYV0269B6ZF,RE-03211,2026-05-21,277776.97,0.0,0.0,13888.85,13888.85,2026-06
fdfad3d5-920c-490d-8680-d99c69c177e5,32PSNVO8742H5ZX,INV/26-27/27665,2026-04-08,13982.22,0.0,0.0,2516.8,2516.8,2026-03
22ec00e8-dbc8-441c-9068-393d047b827c,33MHMKR7789T9Z1,QT-15217,2026-05-27,13225.87,0.0,0.0,1587.1,1587.1,2026-05
eabe359f-9852-40da-9b61-5b1a32d37d68,24UWVGU1882O6ZJ,RE-47126,2026-05-02,28293.67,0.0,0.0,7922.23,7922.23,2026-05
763e1c12-671c-45d3-8f68-aa0d1fc26064,07OVPDD3878L4ZF,TX-32748,2026-03-10,4418.95,0.0,0.0,220.95,220.95,2026-03
5770ceec-0be0-479b-aefc-fe7170f51478,19UWKQE9898N1ZB,INV/26-27/20564,2026-02-19,93499.55,0.0,0.0,16829.92,16829.92,2026-03
eab73644-16c2-4c19-8e6e-7069250a5e88,32PYTBX5165B8Z6,INV/26-27/65700,2026-05-03,108182.68,0.0,0.0,19472.88,19472.88,2026-05
89e1a213-4198-458f-bbe9-d78aa503c5ec,32PYTBX5165B8Z6,QT-50355,2026-05-19,55615.8,0.0,0.0,15572.42,15572.42,2026-05
99d5a3c3-3465-487a-848e-09c64d30220b,07UQVXC8255M5ZL,INV/26-27/86225,2026-04-13,157696.91,0.0,0.0,18923.63,18923.63,2026-04
28f94656-cf7b-464c-94a2-c0eb839b09ce,32XRELI5642J4ZO,QT-53112,2026-03-09,12058.64,0.0,0.0,2170.56,2170.56,2026-03
d613a165-dcc4-4fc6-8520-44197861f7bc,33NQMLB2128P2Z1,QT-59654,2026-01-02,1822.38,0.0,0.0,328.03,328.03,2026-02
fc3f537a-96c5-4a30-8c4e-93e5185d220e,29VHJHS1002E8Z6,INV/26-27/63227,2026-01-11,273805.42,0.0,0.0,13690.27,13690.27,2026-01
2c34b098-265b-484f-93c2-68c147b2e5b1,32QMUCF6354Q6ZR,RE-84534,2026-04-23,11957.94,0.0,0.0,2152.43,2152.43,2026-04
d5f895b3-13b4-49f2-ae50-2155fe183a44,07UQVXC8255M5ZL,INV-87186,2026-02-18,2919.9,0.0,0.0,817.57,817.57,2026-04
46e99c2c-a595-4887-97f6-0378593a4226,29UFUSM5911O9ZZ,TX-57867,2026-04-28,71250.52,6412.55,6412.55,0.0,12825.1,2026-05
fffdec89-86d6-44e8-9701-3c7999ec4907,29KTLLC3446J2ZP,QT-79117,2026-02-09,11683.53,0.0,0.0,3271.39,3271.39,2026-02
62557e60-23b6-4102-8501-fab30f7d7fae,33WJOCH2457T9Z1,TX-91389,2026-05-13,7492.56,0.0,0.0,374.63,374.63,2026-05
f7e6b522-0407-4123-9199-1b99ccf8950d,33WJOCH2457T9Z1,TX-50214,2026-03-20,7792.45,0.0,0.0,1402.64,1402.64,2026-03
23ae9940-e90b-434f-9928-e7468035a1a5,33OGUBT7836U3ZV,INV/26-27/95111,2026-01-18,19299.19,482.48,482.48,0.0,964.96,2026-01
97d11d02-492f-406c-bfa4-6a309b73c8a9,33MHMKR7789T9Z1,TX-02601,2026-04-05,65873.78,0.0,0.0,7904.85,7904.85,2026-04
